,GRID_ID,ROOM_ID,SHAPE_AREA_SQFEET,TOTAL_ROOM_AREA_SQFEET,Chapter_Object_1,Chapter_Object_10,Chapter_Object_11,Chapter_Object_12,Chapter_Object_13,Chapter_Object_14,Chapter_Object_15,Chapter_Object_16,Chapter_Object_17,Chapter_Object_18,Chapter_Object_2,Chapter_Object_3,Chapter_Object_4,Chapter_Object_5,Chapter_Object_6,Chapter_Object_7,Chapter_Object_8,Chapter_Object_9,Number _of_Objects
110,"181,48",7.0,79.086585354,3015.01014171,,,,,,,,,,,,,,,,,,,
111,"181,47",7.0,83.6821640251,3015.01014171,,,,,,,,,,,,,,,,,,,
112,"181,46",7.0,16.4919415644,3015.01014171,,,,,,,,,,,,,,,,,,,
113,"182,53",8.0,10.5797770141,271.624518229,,,,,,,,,,,,,,,,,,,
114,"182,52",8.0,96.3408919637,271.624518229,,,,,,,,,,,,,,,,,,,
115,"182,51",8.0,39.1637447434,271.624518229,,,,,,,,,,,,,,,,,,,
116,"183,53",8.0,12.3393890415,271.624518229,,,,,,,,,,,,,,,,,,,
117,"183,52",8.0,77.5266139199,271.624518229,,,,,,,,,,,,,,,,,,,
118,"183,51",8.0,35.6722785207,271.624518229,,,,,,,,,,,,,,,,,,,
119,"182,51",9.0,20.4848854558,564.559158766,,,,,,,,,,,,,,,,,,,
120,"182,50",9.0,91.4881760725,564.559158766,,,,,,,,,,,,,,,,,,,
121,"182,49",9.0,87.604221565,564.559158766,,,,,,,,,,,,,,,,,,,
122,"182,48",9.0,64.5213112641,564.559158766,,,,,,,,,,,,,,,,,,,
123,"183,51",9.0,18.3388052829,564.559158766,,,,,,,,,,,,,,,,,,,
124,"183,50",9.0,97.6089475576,564.559158766,,,,,,,,,,,,,,,,,,,
125,"183,49",9.0,100.000043903,564.559158766,,,,,,,,,,,,,,,,,,,
126,"183,48",9.0,76.5021402015,564.559158766,,,,,,,,,,,,,,,,,,,
127,"184,50",9.0,0.00139252203,564.559158766,,,,,,,,,,,,,,,,,,,
128,"184,49",9.0,2.62307203225,564.559158766,,,,,,,,,,,,,,,,,,,
129,"184,48",9.0,5.38128751952,564.559158766,,,,,,,,,,,,,,,,,,,
130,"182,47",10.0,39.5531145801,92.5164731937,,,,,,,,,,,,,,,,,,,
131,"183,47",10.0,49.0057245539,92.5164731937,,,,,,,,,,,,,,,,,,,
132,"184,47",10.0,3.95667607456,92.5164731937,,,,,,,,,,,,,,,,,,,
133,"181,56",11.0,4.71673253764,736.581463288,,,,,,,,,,,,,,,,,,,
134,"181,55",11.0,2.26696838908,736.581463288,,,,,,,,,,,,,,,,,,,
135,"181,54",11.0,0.1018866195,736.581463288,,,,,,,,,,,,,,,,,,,
136,"182,56",11.0,94.6544762141,736.581463288,,,,,,,,,,,,,,,,,,,
137,"182,55",11.0,100.003322709,736.581463288,,,,,,,,,,,,,,,,,,,
138,"182,54",11.0,99.1894352002,736.581463288,,,,,,,,,,,,,,,,,,,
139,"182,53",11.0,44.6110578477,736.581463288,,,,,,,,,,,,,,,,,,,
140,"183,57",11.0,0.40922619704,736.581463288,,,,,,,,,,,,,,,,,,,
141,"183,56",11.0,99.1405640621,736.581463288,,,,,,,,,,,,,,,,,,,
142,"183,55",11.0,100.000043872,736.581463288,,,,,,,,,,,,,,,,,,,
143,"183,54",11.0,99.9967652032,736.581463288,,,,,,,,,,,,,,,,,,,
144,"183,53",11.0,42.2588620994,736.581463288,,,,,,,,,,,,,,,,,,,
145,"184,57",11.0,0.12983597572,736.581463288,,,,,,,,,,,,,,,,,,,
146,"184,56",11.0,8.54875756558,736.581463288,,,,,,,,,,,,,,,,,,,
147,"184,55",11.0,13.4602032534,736.581463288,,,,,,,,,,,,,,,,,,,
148,"184,54",11.0,18.3728563225,736.581463288,,,,,,,,,,,,,,,,,,,
149,"184,53",11.0,8.71651090807,736.581463288,,,,,,,,,,,,,,,,,,,
150,"174,53",12.0,0.03820666856,69.3571781581,,,,,,,,,,,,,,,,,,,
151,"175,54",12.0,21.2426403058,69.3571781581,,,,,,,,,,,,,,,,,,,
152,"175,53",12.0,48.0776666169,69.3571781581,,,,,,,,,,,,,,,,,,,
153,"175,56",13.0,41.9190842137,169.780830534,,,,,,,,,,,,,,,,,,,
154,"175,55",13.0,57.5263919565,169.780830534,,,,,,,,,,,,,,,,,,,
155,"176,56",13.0,29.5975415032,169.780830534,,,,,,,,,,,,,,,,,,,
156,"176,55",13.0,40.73732777,169.780830534,,,,,,,,,,,,,,,,,,,
157,"172,56",14.0,0.29627760119,236.733988789,,,,,,,,,,,,,,,,,,,
158,"172,55",14.0,5.59074167574,236.733988789,32.0,,,,,,,,,,,,,,,,,,1.0
159,"173,56",14.0,57.7313603188,236.733988789,,,,,,,,,,,,,,,,,,,
160,"173,55",14.0,54.130018653,236.733988789,,,,,,,,,,,,,,,,,,,
161,"174,56",14.0,59.4043357433,236.733988789,,,,,,,,,,,,,,,,,,,
162,"174,55",14.0,57.7630564463,236.733988789,,,,,,,,,,,,,,,,,,,
163,"175,56",14.0,0.27949361245,236.733988789,,,,,,,,,,,,,,,,,,,
164,"175,55",14.0,1.54029004385,236.733988789,,,,,,,,,,,,,,,,,,,
165,"172,54",15.0,5.06799811071,319.136369467,,,,,,,,,,,,,,,,,,,
166,"172,53",15.0,8.41271883302,319.136369467,,,,,,,,,,,,,,,,,,,
167,"173,55",15.0,6.02600249883,319.136369467,,,,,,,,,,,,,,,,,,,
168,"173,54",15.0,62.1974800857,319.136369467,,,,,,,,,,,,,,,,,,,
169,"173,53",15.0,84.6879045781,319.136369467,,,,,,,,,,,,,,,,,,,
170,"174,55",15.0,14.903168958,319.136369467,,,,,,,,,,,,,,,,,,,
171,"174,54",15.0,78.7000954665,319.136369467,,,,,,,,,,,,,,,,,,,
172,"174,53",15.0,56.1477902112,319.136369467,,,,,,,,,,,,,,,,,,,
173,"175,55",15.0,0.69670159034,319.136369467,,,,,,,,,,,,,,,,,,,
174,"175,54",15.0,2.29939575033,319.136369467,,,,,,,,,,,,,,,,,,,
175,"174,51",16.0,3.59431333686,23.410112485,,,,,,,,,,,,,,,,,,,
176,"175,51",16.0,19.8157158316,23.410112485,,,,,,,,,,,,,,,,,,,
177,"172,50",17.0,38.0335149224,252.232387362,,,,,,,,,,,,,,,,,,,
178,"172,49",17.0,74.2093372495,252.232387362,,,,,,,,,,,,,,,,,,,
179,"172,48",17.0,71.0337958415,252.232387362,,,,,,,,,,,,,,,,,,,
180,"172,47",17.0,6.68953802667,252.232387362,,,,,,,,,,,,,,,,,,,
181,"173,50",17.0,12.6029955672,252.232387362,,,,,,,,,,,,,,,,,,,
182,"173,49",17.0,22.3941570106,252.232387362,,,,,,,,,,,,,,,,,,,
183,"173,48",17.0,24.8522190698,252.232387362,,,,,,,,,,,,,,,,,,,
184,"173,47",17.0,2.41530042923,252.232387362,,,,,,,,,,,,,,,,,,,
185,"173,51",18.0,53.7558461354,88.7843840334,,,,,,,,,,,,,,,,,,,
186,"174,51",18.0,35.0287851886,88.7843840334,,,,,,,,,,,,,,,,,,,
187,"174,50",19.0,56.9272479177,80.7277680946,,,,,,,,,,,,,,,,,,,
188,"175,50",19.0,23.7996251661,80.7277680946,,,,,,,,,,,,,,,,,,,
189,"169,56",20.0,7.50548002938,37.2119230755,,,,,,,,,,,,,,,,,,,
190,"169,55",20.0,25.3975693116,37.2119230755,,,,,,,,,,,,,,,,,,,
191,"170,56",20.0,0.81264216963,37.2119230755,,,,,,,,,,,,,,,,,,,
192,"170,55",20.0,3.49643268359,37.2119230755,,,,,,,,,,,,,,,,,,,
193,"168,55",21.0,10.6063648561,83.1242203021,,,,,,,,,,,,,,,,,,,
194,"168,54",21.0,38.7437199584,83.1242203021,,,,,,,,,,,,,,,,,,,
195,"169,55",21.0,8.7339958285,83.1242203021,,,,,,,,,,,,,,,,,,,
196,"169,54",21.0,25.0408328417,83.1242203021,,,,,,,,,,,,,,,,,,,
197,"168,54",22.0,1.11239999113,46.8099258154,,,,,,,,,,,,,,,,,,,
198,"168,53",22.0,41.2493274701,46.8099258154,,,,,,,,,,,,,,,,,,,
199,"168,52",22.0,4.4465969338,46.8099258154,,,,,,,,,,,,,,,,,,,
200,"168,55",23.0,21.2930227635,24.2355241379,,,,,,,,,,,,,,,,,,,
201,"169,55",23.0,2.94219179959,24.2355241379,,,,,,,,,,,,,,,,,,,
202,"169,55",24.0,9.50242811096,154.023663339,,,,,,,,,,,,,,,,,,,
203,"169,54",24.0,22.6946010834,154.023663339,,,,,,,,,,,,,,,,,,,
204,"169,53",24.0,84.0872821432,154.023663339,,,,,,,,,,,,,,,,,,,
205,"169,52",24.0,0.59675171726,154.023663339,,,,,,,,,,,,,,,,,,,
206,"170,55",24.0,3.14365990221,154.023663339,,,,,,,,,,,,,,,,,,,
207,"170,54",24.0,13.637434611,154.023663339,,,,,,,,,,,,,,,,,,,
208,"170,53",24.0,20.3624875176,154.023663339,,,,,,,,,,,,,,,,,,,
209,"164,53",25.0,11.8540163412,1937.7838212,,,,,,,,,,,,,,,,,,,
210,"164,52",25.0,59.1719759637,1937.7838212,,,,,,,,,,,,,,,,,,,
211,"164,51",25.0,59.7865612938,1937.7838212,,,,,,,,,,,,,,,,,,,
212,"164,50",25.0,60.4040806171,1937.7838212,,,,,,,,,,,,,,,,,,,
213,"164,49",25.0,61.017710017,1937.7838212,,,,,,,,,,,,,,,,,,,
214,"164,48",25.0,61.6342048073,1937.7838212,,,,,,,,,,,,,,,,,,,
215,"164,47",25.0,23.9920714076,1937.7838212,,,,,,,,,,,,,,,,,,,
216,"165,53",25.0,29.2980184352,1937.7838212,,,,,,,,,,,,,,,,,,,
217,"165,52",25.0,100.000043901,1937.7838212,,,,,,,,,,,,,,,,,,,
218,"165,51",25.0,99.9967652349,1937.7838212,,,,,,,,,,,,,,,,,,,
219,"165,50",25.0,100.000043872,1937.7838212,,,,,,,,,,,,,,,,,,,
220,"165,49",25.0,99.9967652032,1937.7838212,,,,,,,,,,,,,,,,,,,
221,"165,48",25.0,100.000043903,1937.7838212,,,,,,,,,,,,,,,,,,,
222,"165,47",25.0,31.3779408032,1937.7838212,,,,,,,,,,,,,,,,,,,
223,"166,53",25.0,40.8124764747,1937.7838212,,,,,,,,,,,,,,,,,,,
224,"166,52",25.0,100.003322677,1937.7838212,,,,,,,,,,,,,,,,,,,
225,"166,51",25.0,100.000043903,1937.7838212,,,,,,,,,,,,,,,,,,,
226,"166,50",25.0,100.003322709,1937.7838212,,,,,,,,,,,,,,,,,,,
227,"166,49",25.0,100.000043933,1937.7838212,,,,,,,,,,,,,,,,,,,
228,"166,48",25.0,100.003322679,1937.7838212,,,,,,,,,,,,,,,,,,,
229,"166,47",25.0,22.4032615561,1937.7838212,,,,,,,,,,,,,,,,,,,
230,"167,53",25.0,43.9920518536,1937.7838212,,,,,,,,,,,,,,,,,,,
231,"167,52",25.0,85.0519089281,1937.7838212,,,,,,,,,,,,,,,,,,,
232,"167,51",25.0,84.5518633766,1937.7838212,,,,,,,,,,,,,,,,,,,
233,"167,50",25.0,84.0585862635,1937.7838212,,,,,,,,,,,,,,,,,,,
234,"167,49",25.0,83.5571400328,1937.7838212,,,,,,,,,,,,,,,,,,,
235,"167,48",25.0,83.0638145918,1937.7838212,32.0,,,,,,,,,,,,,,,,,,1.0
236,"167,47",25.0,11.7542709086,1937.7838212,,,,,,,,,,,,,,,,,,,
237,"166,47",26.0,5.32856836857,72.9293829342,,,,,,,,,,,,,,,,,,,
238,"166,46",26.0,3.69321604669,72.9293829342,,,,,,,,,,,,,,,,,,,
239,"167,47",26.0,42.3672015104,72.9293829342,,,,,,,,,,,,,,,,,,,
240,"167,46",26.0,21.5409415438,72.9293829342,,,,,,,,,,,,,,,,,,,
241,"164,47",27.0,16.1692820486,179.968772026,,,,,,,,,,,,,,,,,,,
242,"164,46",27.0,36.303613287,179.968772026,,,,,,,,,,,,,,,,,,,
243,"165,47",27.0,33.9039120968,179.968772026,,,,,,,,,,,,,,,,,,,
244,"165,46",27.0,48.979626594,179.968772026,,,,,,,,,,,,,,,,,,,
245,"166,47",27.0,21.4456747124,179.968772026,,,,,,,,,,,,,,,,,,,
246,"166,46",27.0,23.1652852432,179.968772026,,,,,,,,,,,,,,,,,,,
247,"164,54",28.0,69.6736960146,93.1476341104,,,,,,,,,,,,,,,,,,,
248,"164,53",28.0,14.5046364654,93.1476341104,,,,,,,,,,,,,,,,,,,
249,"165,54",28.0,7.64970832072,93.1476341104,,,,,,,,,,,,,,,,,,,
250,"165,53",28.0,1.31916662413,93.1476341104,,,,,,,,,,,,,,,,,,,
251,"164,58",29.0,4.99167955066,122.194890725,,,,,,,,,,,,,,,,,,,
252,"164,57",29.0,89.129115943,122.194890725,,,,,,,,,,,,,,,,,,,
253,"165,58",29.0,1.73865025267,122.194890725,,,,,,,,,,,,,,,,,,,
254,"165,57",29.0,26.0444541398,122.194890725,,,,,,,,,,,,,,,,,,,
255,"165,56",29.0,0.29077430392,122.194890725,,,,,,,,,,,,,,,,,,,
256,"164,56",30.0,62.8249762102,239.530772533,,,,,,,,,,,,,,,,,,,
257,"164,55",30.0,85.578898631,239.530772533,,,,,,,,,,,,,,,,,,,
258,"165,56",30.0,37.5963630363,239.530772533,,,,,,,,,,,,,,,,,,,
259,"165,55",30.0,53.5330881679,239.530772533,,,,,,,,,,,,,,,,,,,
260,"165,58",31.0,29.7833507619,68.5747104707,,,,,,,,,,,,,,,,,,,
261,"165,57",31.0,22.4248581316,68.5747104707,,,,,,,,,,,,,,,,,,,
262,"166,58",31.0,8.2631058022,68.5747104707,,,,,,,,,,,,,,,,,,,
263,"166,57",31.0,8.10255604643,68.5747104707,,,,,,,,,,,,,,,,,,,
264,"166,57",32.0,11.776987099,54.6526379506,,,,,,,,,,,,,,,,,,,
265,"166,56",32.0,42.8752074933,54.6526379506,,,,,,,,,,,,,,,,,,,
266,"166,58",33.0,29.3562585513,51.2800795935,,,,,,,,,,,,,,,,,,,
267,"166,57",33.0,21.9231471819,51.2800795935,,,,,,,,,,,,,,,,,,,
268,"164,59",34.0,35.4763862127,63.7077065247,,,,,,,,,,,,,,,,,,,
269,"165,59",34.0,28.2302023824,63.7077065247,,,,,,,,,,,,,,,,,,,
270,"164,61",35.0,6.33008965925,68.9202766851,,,,,,,,,,,,,,,,,,,
271,"164,60",35.0,62.5968752838,68.9202766851,,,,,,,,,,,,,,,,,,,
272,"165,60",35.0,0.00323604901,68.9202766851,,,,,,,,,,,,,,,,,,,
273,"168,60",36.0,28.0854902512,349.746260947,,,,,,,,,,,,,,,,,,,
274,"168,59",36.0,8.42393445414,349.746260947,,,,,,,,,,,,,,,,,,,
275,"169,60",36.0,92.2558455738,349.746260947,,,,,,,,,,,,,,,,,,,
276,"169,59",36.0,27.8144227444,349.746260947,,,,,,,,,,,,,,,,,,,
277,"170,60",36.0,92.5428919345,349.746260947,,,,,,,,,,,,,,,,,,,
278,"170,59",36.0,30.1671208473,349.746260947,,,,,,,,,,,,,,,,,,,
279,"171,60",36.0,52.6105957236,349.746260947,,,,,,,,,,,,,,,,,,,
280,"171,59",36.0,17.8447230968,349.746260947,,,,,,,,,,,,,,,,,,,
281,"168,59",37.0,5.7542527258,322.203583464,,,,,,,,,,,,,,,,,,,
282,"168,58",37.0,27.2926012576,322.203583464,,,,,,,,,,,,,,,,,,,
283,"169,59",37.0,20.3079455457,322.203583464,,,,,,,,,,,,,,,,,,,
284,"169,58",37.0,91.4880644784,322.203583464,,,,,,,,,,,,,,,,,,,
285,"170,59",37.0,16.1933799657,322.203583464,,,,,,,,,,,,,,,,,,,
286,"170,58",37.0,98.0421861426,322.203583464,,,,,,,,,,,,,,,,,,,
287,"170,57",37.0,0.18957813008,322.203583464,,,,,,,,,,,,,,,,,,,
288,"171,59",37.0,6.85168992871,322.203583464,,,,,,,,,,,,,,,,,,,
289,"171,58",37.0,54.1485814581,322.203583464,,,,,,,,,,,,,,,,,,,
290,"171,57",37.0,1.93766227193,322.203583464,,,,,,,,,,,,,,,,,,,
291,"168,57",38.0,23.1673694394,180.970134125,,,,,,,,,,,,,,,,,,,
292,"169,57",38.0,63.477624416,180.970134125,,,,,,,,,,,,,,,,,,,
293,"170,57",38.0,60.2071564277,180.970134125,,,,,,,,,,,,,,,,,,,
294,"170,56",38.0,0.86260524003,180.970134125,,,,,,,,,,,,,,,,,,,
295,"171,57",38.0,31.773563522,180.970134125,,,,,,,,,,,,,,,,,,,
296,"171,56",38.0,1.47770994207,180.970134125,,,,,,,,,,,,,,,,,,,
297,"168,63",39.0,2.3158799652,457.756201364,,,,,,,,,,,,,,,,,,,
298,"168,62",39.0,26.3625014459,457.756201364,,,,,,,,,,,,,,,,,,,
299,"168,61",39.0,12.2948365845,457.756201364,,,,,,,,,,,,,,,,,,,
300,"169,63",39.0,8.76205722696,457.756201364,,,,,,,,,,,,,,,,,,,
301,"169,62",39.0,100.000043901,457.756201364,,,,,,,,,,,,,,,,,,,
302,"169,61",39.0,49.3561114386,457.756201364,,,,,,,,,,,,,,,,,,,
303,"170,63",39.0,8.70640329954,457.756201364,,,,,,,,,,,,,,,,,,,
304,"170,62",39.0,100.001624519,457.756201364,,,,,,,,,,,,,,,,,,,
